ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
07280;2013-06-16T05:00:00+02:00;101810;-50;8;330;1.5;285.05;282.95;87;60000;0;;;;;;;;;99100;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-06-16T17:00:00+02:00;101200;-180;8;80;1.5;300.25;290.15;54;35000;0;;;;;;;;;98650;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-06-21T05:00:00+02:00;101580;-20;6;190;3.6;287.35;285.25;87;60000;0;;;75;;800;;;;98900;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-06-22T11:00:00+02:00;101960;10;0;180;3.6;291.25;286.35;73;60000;0;;;100;;800;;;;99300;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-06-17T14:00:00+02:00;100920;-50;8;180;7.2;303.05;285.45;34;19000;0;;;;;;;;;98390;;;;;;;;;;;;11.300000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1111.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-02-20T04:00:00+01:00;101760;-30;8;20;1.0;269.85;269.75;99;100;49;;;101;;;62;61;60;98890;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;49
07280;2013-02-20T13:00:00+01:00;101780;20;0;20;6.2;277.65;273.55;75;7000;0;;;90;;450;;;;98990;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-03-17T13:00:00+01:00;99870;-270;8;200;5.7;280.35;277.85;84;35000;61;;;100;;1250;;;;97160;;;;;;;;;;;;9.300000;-10;;0.000000;;;0.4;3.0;8.0;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-03-11T22:00:00+01:00;99730;-30;8;140;1.5;279.05;276.85;86;50000;0;;;75;;;;;;97010;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-03-12T01:00:00+01:00;99640;-70;8;200;2.1;280.05;278.55;90;19000;61;;;100;;1750;;;;96940;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.4;0.4;0.4;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-03-23T16:00:00+01:00;100590;-100;7;150;2.1;284.35;280.45;77;55000;0;;;100;;800;;;;97900;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-06-04T17:00:00+02:00;101650;-80;6;20;5.1;293.05;282.65;51;50000;0;;;90;;1750;;;;99020;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-06-04T23:00:00+02:00;101650;50;3;360;3.6;289.85;283.45;66;60000;0;;;90;;1750;;;;98990;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-20T02:00:00+02:00;101740;-20;8;290;2.1;294.25;291.05;82;19000;0;;;100;;;;;;99120;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-07-17T23:00:00+02:00;101910;100;3;360;3.6;297.35;287.45;54;28000;0;;;75;;2250;;;;99310;;;;;;;;;;;;7.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-27T20:00:00+02:00;100420;-80;5;180;6.2;304.85;285.15;30;40000;0;;;;;;;;;97920;;;;293.850000;;308.350000;;;;;;11.300000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1111.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;0
07280;2013-01-25T10:00:00+01:00;102040;130;3;350;3.6;269.15;267.85;90;4300;10;;;100;;250;;;;99160;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;10
07280;2013-01-20T04:00:00+01:00;98830;0;5;350;3.6;274.05;273.65;97;2300;71;;;100;;150;;;;96090;;;;;;;;;;;;5.100000;-10;;;;;2.0;7.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;71
07280;2013-01-21T19:00:00+01:00;99760;120;2;190;4.6;277.35;274.85;84;60000;50;;;100;;1250;;;;97030;;;;271.850000;;277.350000;;;;;;8.200000;-10;;0.000000;;;0.0;0.0;;0.2;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;50
07280;2013-01-21T22:00:00+01:00;99920;150;3;210;6.2;277.15;274.55;83;60000;0;;;100;;800;;;;97180;;;;;;;;;;;;10.800000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1111.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-02-24T16:00:00+01:00;101490;70;1;30;3.6;271.25;269.35;85;1700;71;;;100;;150;;;;98640;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;71
07280;2013-02-26T19:00:00+01:00;102600;110;3;10;5.7;274.95;271.55;78;5000;0;;;90;;;;;;99760;;;;266.750000;;278.450000;;;;;;8.200000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-05-18T02:00:00+02:00;100780;80;1;50;1.0;281.75;280.65;93;13000;0;;;100;;1250;;;;98060;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-05-30T23:00:00+02:00;101020;110;1;240;1.5;283.25;281.55;89;50000;0;;;90;;2250;;;;98310;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-01-02T07:00:00+01:00;102480;160;3;330;1.0;272.85;272.45;97;5000;0;;;;;;;;;99620;;;;272.350000;;278.950000;;269.150000;;;;2.100000;-10;5;0.000000;;;0.0;0.0;;0.0;7.1;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-01-03T01:00:00+01:00;103540;90;2;320;1.5;272.35;271.75;95;9000;0;;;100;;;;;;100650;;;;;;;;;;;;2.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-01-10T16:00:00+01:00;101680;-150;6;180;3.6;275.75;275.15;96;10000;61;;;100;8;150;36;61;60;98880;;;;;;;;;;;;7.700000;-10;;;;;0.8;2.0;;;;710.000000;1108.000000;;;8;7;150;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;61
07280;2013-01-09T22:00:00+01:00;102210;-60;8;180;1.5;273.95;272.95;93;5000;0;;;100;;250;;;;99370;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-02-05T10:00:00+01:00;101300;-150;6;240;7.7;280.15;275.45;72;55000;0;;;;;450;;;;98550;;;;;;;;;;;;12.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1112.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-02-11T04:00:00+01:00;99830;-120;8;170;2.1;274.05;273.35;95;45000;0;;;100;;150;;;;97060;;;;;;;;;;;;5.700000;-10;13;;;;0.0;0.4;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-04-07T23:00:00+02:00;101240;-160;8;10;2.6;278.05;271.35;62;12000;0;;;100;;;;;;98470;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-04-09T08:00:00+02:00;100350;-150;6;140;2.1;277.05;276.65;97;2300;61;;;100;;1250;;;;97600;;;;275.150000;;279.550000;;272.150000;;;;2.600000;-10;2;0.000000;;;0.2;0.2;;2.0;7.4;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;61
07280;2013-04-06T20:00:00+02:00;101870;240;3;350;6.7;279.05;270.95;56;12000;0;;;;;1250;;;;99090;;;;275.050000;;282.550000;;;;;;10.300000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-04-16T08:00:00+02:00;102200;100;2;290;0.5;284.15;282.55;90;19000;0;;;;;1750;;;;99470;;;;284.150000;;292.350000;;281.150000;;;;1.500000;-10;1;0.000000;;;0.0;0.0;;0.2;0.2;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-07-31T20:00:00+02:00;101720;-110;7;120;2.6;300.05;289.95;54;45000;0;;;;;;;;;99150;;;;291.450000;;302.650000;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-08-13T11:00:00+02:00;102150;100;1;310;2.1;292.75;282.35;51;45000;0;;;;;1250;;;;99500;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-09-03T14:00:00+02:00;102500;-140;8;10;5.1;298.45;281.45;34;40000;0;;;;;;;;;99890;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-09-03T20:00:00+02:00;102300;-70;6;10;2.1;297.45;284.45;44;60000;0;;;;;;;;;99690;;;;285.150000;;299.950000;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-09-04T02:00:00+02:00;102330;-60;7;350;2.1;291.35;286.25;72;60000;0;;;;;;;;;99670;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-09-01T02:00:00+02:00;102470;30;1;350;2.6;289.15;286.25;83;35000;0;;;;;800;;;;99780;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-10-10T11:00:00+02:00;101370;230;1;310;6.7;282.05;277.25;72;55000;0;;;100;;800;;;;98640;;;;;;;;;;;;10.300000;-10;;0.000000;;;0.0;0.6;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-10-08T23:00:00+02:00;102560;20;1;340;2.1;287.45;283.85;79;18000;0;;;100;;1750;;;;99850;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-11-11T16:00:00+01:00;102970;-30;6;20;4.1;281.65;274.75;62;55000;0;;;;;;;;;100190;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-11-13T10:00:00+01:00;102970;100;0;10;5.1;280.75;278.25;84;18000;0;;;100;;450;;;;100180;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-11-09T10:00:00+01:00;101870;10;0;190;4.6;282.25;278.95;80;35000;0;;;;;;;;;99130;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-11-10T01:00:00+01:00;101240;-100;7;200;6.7;280.95;279.85;93;50000;60;;;100;;250;;;;98500;;;;;;;;;;;;9.800000;-10;;0.000000;;;1.0;2.0;2.0;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;60
07280;2013-08-29T02:00:00+02:00;102080;30;1;340;2.6;286.95;283.15;78;22000;0;;;;;;;;;99380;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-08-29T23:00:00+02:00;102170;80;1;320;2.1;289.55;283.85;69;25000;0;;;;;;;;;99490;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-08-15T20:00:00+02:00;101920;-40;6;40;2.1;297.15;283.05;41;45000;0;;;;;;;;;99310;;;;286.150000;;298.850000;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-09-13T05:00:00+02:00;102250;-20;6;0;0.0;283.35;282.45;94;300;44;;;90;;1250;;;;99510;;;;;;;;;;;;1.000000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;44
07280;2013-09-05T20:00:00+02:00;101100;-100;6;180;1.5;300.05;286.45;43;45000;0;;;;;;;;;98540;;;;287.050000;;303.050000;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-09-10T20:00:00+02:00;101990;80;2;310;2.6;288.45;279.95;57;60000;0;;;100;;1750;;;;99300;;;;287.450000;;292.050000;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-10-19T20:00:00+02:00;101460;120;3;180;6.2;291.15;287.65;80;50000;0;;;100;;1750;;;;98820;;;;277.650000;;295.550000;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-10-20T02:00:00+02:00;101590;10;0;160;1.5;288.35;286.55;89;15000;0;;;100;;;;;;98920;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-12-29T07:00:00+01:00;101820;150;3;200;5.1;276.95;275.65;91;35000;0;;;90;;1250;;;;99030;;;;274.950000;;280.650000;;274.150000;;;;7.700000;-10;2;0.000000;;;0.0;0.0;;0.2;12.7;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-12-29T13:00:00+01:00;102210;150;1;210;3.6;280.25;276.85;79;55000;0;;;100;;800;;;;99440;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-12-31T07:00:00+01:00;102120;-120;8;0;0.0;273.35;273.05;98;100;45;;;101;;;62;61;60;99280;;;;273.350000;;275.750000;;274.150000;;;;1.500000;-10;1;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;45
07280;2013-08-14T08:00:00+02:00;102330;70;3;330;3.1;286.25;282.35;77;55000;0;;;;;;;;;99620;;;;284.350000;;293.850000;;284.150000;;;;4.100000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-09-28T17:00:00+02:00;100520;-190;8;30;1.0;294.75;290.15;75;19000;0;;;;;;;;;97940;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-11-04T16:00:00+01:00;99530;-100;5;190;6.7;283.75;282.55;92;55000;0;;;100;;250;;;;96870;;;;;;;;;;;;9.800000;-10;;0.000000;;;0.0;0.6;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;0
07280;2013-11-04T19:00:00+01:00;99840;290;3;300;4.1;282.55;280.45;87;60000;0;;;100;;800;;;;97160;;;;281.850000;;284.150000;;;;;;9.800000;-10;;0.000000;;;2.0;4.0;;8.0;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-12-24T22:00:00+01:00;99450;-240;6;190;15.9;286.05;278.45;60;50000;0;;;100;;2250;;;;96810;;;;;;;;;;;23.700000;24.700000;-10;;0.000000;;;0.0;0.2;;;;1024.000000;710.000000;1125.000000;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-02-07T16:00:00+01:00;101700;10;1;300;6.7;275.85;271.15;71;60000;0;;;100;;800;;;;98900;;;;;;;;;;;;9.800000;-10;;;;;0.0;0.6;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-02-16T10:00:00+01:00;102570;70;1;30;2.1;274.75;274.45;98;200;45;;;101;;;62;61;60;99730;;;;;;;;;;;;3.100000;-10;;;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;45
07280;2013-02-14T13:00:00+01:00;102220;-150;8;190;5.1;272.75;268.65;71;8000;0;;;100;;1750;;;;99370;;;;;;;;;;;;7.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-02-10T04:00:00+01:00;101750;-150;8;40;0.5;267.95;267.45;96;200;48;;;;;;;;;98860;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;48
07280;2013-03-14T13:00:00+01:00;101250;10;1;360;6.2;275.05;267.85;59;16000;0;;;100;;800;;;;98450;;;;;;;;;;;;10.300000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-03-19T10:00:00+01:00;100480;120;2;200;7.7;278.75;274.85;76;55000;0;;;100;;800;;;;97740;;;;;;;;;;;;11.300000;-10;;;;;0.0;0.0;;;;710.000000;1111.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-03-19T16:00:00+01:00;100210;-160;7;210;6.7;282.95;272.45;48;60000;0;;;;;1750;;;;97520;;;;;;;;;;;;10.800000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1111.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-03-19T19:00:00+01:00;100200;-30;6;180;2.1;280.95;271.95;53;60000;0;;;100;;;;;;97490;;;;275.950000;;283.750000;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-03-20T04:00:00+01:00;100120;-110;8;250;1.0;277.05;273.95;80;40000;0;;;90;;1750;;;;97370;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-03-21T01:00:00+01:00;101700;120;1;250;1.0;276.85;274.85;87;40000;0;;;100;;1250;;;;98910;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;0.2;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-05-16T23:00:00+02:00;100050;70;1;190;1.0;282.65;281.55;93;15000;61;;;100;;800;;;;97360;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.2;0.6;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;61
07280;2013-05-19T11:00:00+02:00;100940;80;1;180;2.6;284.65;282.25;85;50000;0;;;100;;450;;;;98250;;;;;;;;;;;;5.100000;-10;;;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-05-26T08:00:00+02:00;101970;60;1;190;2.1;279.55;278.35;92;18000;0;;;;;;;;;99200;;;;276.550000;;283.150000;;274.150000;;;;3.100000;-10;;;;;0.0;0.0;;1.0;7.0;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-05-29T20:00:00+02:00;100650;90;3;210;2.1;283.65;281.45;86;16000;63;;;90;;1250;;;;97960;;;;280.550000;;287.350000;;;;;;5.700000;-10;;;;;0.0;0.8;;2.0;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;63
07280;2013-05-29T05:00:00+02:00;100600;-80;8;120;1.5;278.75;277.55;92;8000;0;;;100;;2250;;;;97860;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-05-29T14:00:00+02:00;100530;20;0;100;3.6;284.75;279.05;68;60000;0;;;90;;800;;;;97850;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;1.0;1.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-01-15T10:00:00+01:00;100710;140;3;200;5.1;271.65;270.95;94;5000;0;;;100;;150;;;;97890;;;;;;;;;;;;7.700000;-10;13;;;;0.2;0.2;;;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-03-06T07:00:00+01:00;100270;-140;8;350;3.1;279.55;274.65;71;10000;0;;;100;;;;;;97540;;;;279.550000;;282.550000;;278.150000;;;;4.100000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-03-09T07:00:00+01:00;100480;-30;8;160;0.5;277.25;276.85;97;300;44;;;100;;2250;;;;97730;;;;276.750000;;283.350000;;274.150000;;;;1.500000;-10;0;0.000000;;;0.0;0.0;;0.0;1.6;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;44
07280;2013-03-03T13:00:00+01:00;102080;-100;8;80;2.1;277.65;271.45;64;10000;0;;;90;;800;;;;99280;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-03-05T01:00:00+01:00;101350;-70;8;10;2.6;276.35;273.25;80;7000;0;;;;;;;;;98560;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-03-09T19:00:00+01:00;100370;80;3;100;0.5;284.05;279.55;74;13000;60;;;100;;1250;;;;97690;;;;277.250000;;288.450000;;;;;;4.100000;-10;;0.000000;;;0.2;0.2;;0.2;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;60
